candidate_action,certificate_valid,condition_number,cos_candidate_goal,cos_center_goal,cos_exec_goal,cos_kappa_goal,distance_to_station,distance_to_task,energy_margin,environment_step,episode_id,episode_step,executed_action,fallback_reason,generator_available,kappa_action,minimum_distance_to_task_so_far,mission_phase,recovery_energy_required,sigma_min,zonotope_G,zonotope_center,zonotope_volume
,1,,,,-0.17317050995860134,-0.17317051295987904,2.748428682099006,0.8125038771995908,1.3727714038989385,67,0,67,"[-0.08000009419621415, -0.014066198435883637, 1.0099158525572363e-07]",RECOVERY_TAKEOVER,0,"[-0.08000009506940842, -0.014066198840737343, 1.0099158487264503e-07]",0.1845422379443353,RETURN,3.327701717048411,,,,
,1,,,,-0.17703479160413613,-0.1770347814076582,2.7436148737323194,0.8089936189063721,1.3744644397542247,68,0,68,"[-0.08000004029822058, -0.014227535033889807, 1.7876754994587238e-07]",RECOVERY_TAKEOVER,0,"[-0.08000004291534424, -0.014227534644305706, 1.7876755009638146e-07]",0.1845422379443353,RETURN,3.313980176670908,,,,
,1,,,,-0.17751482527727538,-0.17751482100769203,2.7356067525951806,0.8061230370392969,1.3761571451979302,69,0,69,"[-0.0799999988017769, -0.013777822715058799, 2.2917106176122652e-07]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -0.013777822256088257, 2.291710643476108e-07]",0.1845422379443353,RETURN,3.3002457753898415,,,,
,1,,,,-0.1767306726714012,-0.1767306713929006,2.72440247266051,0.8039616391294648,1.3778489564162482,70,0,70,"[-0.07999996814233763, -0.012893922690521522, 2.5730281794387444e-07]",RECOVERY_TAKEOVER,0,"[-0.07999996840953827, -0.012893922626972198, 2.5730281549840583e-07]",0.1845422379443353,RETURN,3.2864991264698564,,,,
,1,,,,-0.17643430887481862,-0.17643431240005603,2.7100006017670695,0.8026032336075003,1.3795394784077257,71,0,71,"[-0.0799999467286583, -0.01172407976474304, 2.678282047274064e-07]",RECOVERY_TAKEOVER,0,"[-0.07999994605779648, -0.011724079959094524, 2.678281987300579e-07]",0.1845422379443353,RETURN,3.2727405459673906,,,,
,1,,,,-0.178049120831807,-0.17804912898997122,2.692400101606541,0.8021706926774014,1.3812284569065176,72,0,72,"[-0.07999993301338994, -0.010389432809077231, 2.649038628825712e-07]",RECOVERY_TAKEOVER,0,"[-0.07999993115663528, -0.010389433242380619, 2.649038606250542e-07]",0.1845422379443353,RETURN,3.2589701166026033,,,,
,1,,,,-0.1826939416124497,-0.18269394679071987,2.6716002704069948,0.8028190002521013,1.3829157526343496,73,0,73,"[-0.07999992554355546, -0.008986216749521434, 2.5214369536290654e-07]",RECOVERY_TAKEOVER,0,"[-0.07999992370605469, -0.008986216969788074, 2.521437068025989e-07]",0.1845422379443353,RETURN,3.2451877444048747,,,,
,1,,,,-0.19119912367948078,-0.19119912532462388,2.6476006713255043,0.8047365140809339,1.384601317969644,74,0,74,"[-0.07999992299413622, -0.007588388195469248, 2.3261542354230352e-07]",RECOVERY_TAKEOVER,0,"[-0.07999992370605469, -0.0075883883982896805, 2.326154202592079e-07]",0.1845422379443353,RETURN,3.2313932077420415,,,,
,1,,,,-0.20412018054611705,-0.20412018298848694,2.620401061388514,0.8081443504103782,1.3862851761119628,75,0,75,"[-0.07999992418780011, -0.006250459537651963, 2.088598853968146e-07]",RECOVERY_TAKEOVER,0,"[-0.07999992370605469, -0.00625045970082283, 2.088598876071046e-07]",0.1845422379443353,RETURN,3.2175861987497183,,,,
,1,,,,-0.22175199753748845,-0.22175199450010813,2.5900013292957076,0.8132938036365562,1.3879674027894628,76,0,76,"[-0.07999992810359952, -0.005010373949360968, 1.8292639191684487e-07]",RECOVERY_TAKEOVER,0,"[-0.07999993115663528, -0.005010373890399933, 1.8292638515049475e-07]",0.1845422379443353,RETURN,3.203766357476977,,,,
,1,,,,-0.24414496756151524,-0.24414497043176464,2.556401445672903,0.8204617624665866,1.3896481105098988,77,0,77,"[-0.07999993387714709, -0.003892295656051271, 1.564185509873608e-07]",RECOVERY_TAKEOVER,0,"[-0.07999993115663528, -0.0038922957610338926, 1.5641855100057e-07]",0.1845422379443353,RETURN,3.1899332992739127,,,,
,1,,,,-0.27112390726068836,-0.27112390803157194,2.5196014262509,0.8299441916487272,1.3913274352994254,78,0,78,"[-0.07999994079448618, -0.0029092258927600986, 1.3054600669741133e-07]",RECOVERY_TAKEOVER,0,"[-0.07999993860721588, -0.0029092258773744106, 1.3054601311068836e-07]",0.1845422379443353,RETURN,3.17608663608047,,,,
,1,,,,-0.3023108493269681,-0.3023108499384884,2.479601306646584,0.8420479150370976,1.3930055258163323,79,0,79,"[-0.07999994828153818, -0.0020653852322141354, 1.061784835441861e-07]",RECOVERY_TAKEOVER,0,"[-0.07999994605779648, -0.002065385226160288, 1.0617848289484755e-07]",0.1845422379443353,RETURN,3.1622259923485494,,,,
,1,,,,-0.3424739348125658,-0.3424739334666613,2.436801126396466,0.8569348670609793,1.3946825346452818,80,0,80,"[-0.0599999558906944, -0.001358327734121655, 8.389937718467962e-08]",RECOVERY_TAKEOVER,0,"[-0.05999995768070221, -0.0013583276886492968, 8.389937988795282e-08]",0.1845422379443353,RETURN,3.1483501419650124,,,,
,1,,,,-0.9307985872843342,-0.9307985872835892,2.392800920093933,0.8741955775261643,1.3963414116805848,81,0,81,"[3.6714157591877236e-08, -0.0007807720761684129, 6.405686331465181e-08]",RECOVERY_TAKEOVER,0,"[3.6714158824224796e-08, -0.0007807720685377717, 6.405686292509927e-08]",0.1845422379443353,RETURN,3.134478812747435,,,,
,1,,,,-0.9126738876802292,-0.9126738876804421,2.3488007145689704,0.8933116898948933,1.397943099228482,82,0,82,"[2.977318123154049e-08, -0.00032215000623619136, 4.68111284941752e-08]",RECOVERY_TAKEOVER,0,"[2.977318125374495e-08, -0.0003221500082872808, 4.681112741877769e-08]",0.1845422379443353,RETURN,3.1206560026074737,,,,
,1,,,,0.8938226327603442,0.8938226327601272,2.304800528120374,0.9141526711496409,1.3995441286218324,83,0,83,"[2.3445931690568854e-08, 3.0116325763162276e-05, 3.217683968316788e-08]",RECOVERY_TAKEOVER,0,"[2.3445931418564214e-08, 3.0116325433482416e-05, 3.217683897105417e-08]",0.1845422379443353,RETURN,3.106833694987714,,,,
,1,,,,0.5637436411401114,0.5637436408476443,2.260864370736753,0.9365595297220944,1.4011446783552457,84,0,84,"[0.0032000178259277033, 0.00028958875841212213, 2.0060392304864573e-08]",RECOVERY_TAKEOVER,0,"[0.003200017847120762, 0.00028958875918760896, 2.006039245827651e-08]",0.1845422379443353,RETURN,3.093011802697356,,,,
,1,,,,0.5309098212567844,0.5309098213162491,2.2179170457731714,0.9598936290954023,1.4027485010512248,85,0,85,"[0.046240012954089735, 0.000470014808235913, 1.029180556834047e-08]",RECOVERY_TAKEOVER,0,"[0.04624001309275627, 0.0004700148128904402, 1.0291805629947248e-08]",0.1845422379443353,RETURN,3.0791866331428825,,,,
,1,,,,0.560681730734637,0.560681730468054,2.1774193521274285,0.9831032221756703,1.40439325081161,86,0,86,"[0.07624000883076633, 0.0005847294927761057, 2.6513791473968553e-09]",RECOVERY_TAKEOVER,0,"[0.07624001055955887, 0.0005847294814884663, 2.6513791162585676e-09]",0.1845422379443353,RETURN,3.0653191064055716,,,,
,1,,,,0.5889690389840051,0.5889690391006525,2.1400464860986905,1.005488554901109,1.4060642856302459,87,0,87,"[0.08000000542627664, 0.0006462291796247323, -3.1085915839293436e-09]",RECOVERY_TAKEOVER,0,"[0.08000000566244125, 0.0006462291930802166, -3.1085916063489094e-09]",0.1845422379443353,RETURN,3.0514309620923608,,,,
,1,,,,0.6132200659280143,0.6132200654978014,2.1058736426452977,1.0267139048454763,1.4077384088373885,88,0,88,"[0.08000000268990247, 0.0006658897807077617, -7.246626269564184e-09]",RECOVERY_TAKEOVER,0,"[0.08000000566244125, 0.0006658897618763149, -7.246626410051249e-09]",0.1845422379443353,RETURN,3.0375545068001526,,,,
,1,,,,0.6337099752921734,0.6337099757020516,2.074900816392701,1.04653627896781,1.4094124150779268,89,0,89,"[0.08000000055738914, 0.0006538030342808675, -1.001890690953862e-08]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 0.0006538030575029552, -1.0018906593245447e-08]",0.1845422379443353,RETURN,3.0236942976967325,,,,
,1,,,,0.650969678569833,0.6509696788883006,2.047128002356788,1.0647554953213758,1.4110862810643163,90,0,90,"[0.0799999989570337, 0.0006187067205537366, -1.1669638190350189e-08]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 0.00061870674835518, -1.1669638588784892e-08]",0.1845422379443353,RETURN,3.009850362043696,,,,
,1,,,,0.6654415814857843,0.6654415812187316,2.022555196345596,1.0812072773773558,1.4127599917144393,91,0,91,"[0.07999999781449006, 0.0005679871795735036, -1.2424393915475326e-08]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 0.0005679871537722647, -1.2424393958099245e-08]",0.1845422379443353,RETURN,2.996022712534565,,,,
,1,,,,0.6774896542926262,0.6774896542963882,2.00118239510864,1.0957575726110085,1.4144335388321285,92,0,92,"[0.0799999970564274, 0.0005077352320651505, -1.2485937391068633e-08]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 0.0005077352398075163, -1.2485937617157106e-08]",0.1845422379443353,RETURN,2.9822113503617085,,,,
,1,,,,0.68740963195816,0.6874096318007474,1.9830095963146228,1.1082979499568861,1.4161069198440601,93,0,93,"[0.07999999661320378, 0.00044283938162640717, -1.2032041995377303e-08]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 0.00044283937313593924, -1.2032042029375134e-08]",0.1845422379443353,RETURN,2.968416267959029,,,,
,1,,,,0.6954384581018455,0.6954384579756071,1.9680367984287142,1.1187419258915026,1.4177801366288434,94,0,94,"[0.07999999642069039, 0.00037710287703666604, -1.1214877779721392e-08]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 0.00037710287142544985, -1.1214877915222132e-08]",0.1845422379443353,RETURN,2.954637451394212,,,,
,1,,,,0.7017625652887782,0.7017625652232435,1.9562640005452083,1.1270220814684642,1.4194531944613669,95,0,95,"[0.07999999642140308, 0.0003133737485588147, -1.0161581123352729e-08]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 0.00031337374821305275, -1.0161580910050816e-08]",0.1845422379443353,RETURN,2.9408748824051916,,,,
,1,,,,0.706524854579569,0.7065248544207342,1.9476912022146593,1.1330878527541342,1.4211261010849934,96,0,96,"[0.07999999656507416, 0.00025367924354280694, -8.975678296530236e-09]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 0.00025367923080921173, -8.975677978639851e-09]",0.1845422379443353,RETURN,2.9271285400911737,,,,
,1,,,,0.7098303784480429,0.7098303784082901,1.9423184032894296,1.1369038995228278,1.4227988659159476,97,0,97,"[0.07999999680878778, 0.00019935814008926312, -7.739083203348315e-09]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 0.00019935813907068223, -7.739083152102921e-09]",0.1845422379443353,RETURN,2.913398402279721,,,,
,1,,,,0.7117507956761839,0.7117507956054402,1.9401456037993863,1.1384489792273038,1.4244714993778902,98,0,98,"[0.07999999711678447, 0.0001511861979300604, -6.514439256070733e-09]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 0.0001511861919425428, -6.5144392102922666e-09]",0.1845422379443353,RETURN,2.899684446598808,,,,
,1,,,,0.712570345935284,0.7125703458899435,1.94085008386134,1.137944725662971,1.426144012360011,99,0,99,"[0.06386399746003399, 0.00010949151281507309, -5.347625202310109e-09]",RECOVERY_TAKEOVER,0,"[0.06386400014162064, 0.00010949151328532025, -5.347625009477497e-09]",0.1845422379443353,RETURN,2.8859866512870904,,,,
,1,,,,0.712214798983251,0.7122147989129266,1.9437373956180266,1.135887668118502,1.4278026011775604,100,0,100,"[0.04527759781563424, 7.425778531738213e-05, -4.270277967960963e-09]",RECOVERY_TAKEOVER,0,"[0.04527759924530983, 7.4257783126086e-05, -4.2702779090575405e-09]",0.1845422379443353,RETURN,2.87232110791541,,,,
,1,,,,0.7108794756738036,0.7108794756528437,1.9481245104011693,1.1327703562655786,1.4294445332234758,101,0,101,"[0.029712558166153147, 4.521451555639073e-05, -3.3022300518492095e-09]",RECOVERY_TAKEOVER,0,"[0.029712557792663574, 4.521451410255395e-05, -3.3022300449658815e-09]",0.1845422379443353,RETURN,2.8586671831703563,,,,
,1,,,,0.7087984226616756,0.7087984226622424,1.9534459948744187,1.1290011009847265,1.431071978648443,102,0,102,"[0.017005926498891166, 2.1913915310984655e-05, -2.453785366522925e-09]",RECOVERY_TAKEOVER,0,"[0.017005925998091698, 2.1913914679316804e-05, -2.453785397094066e-09]",0.1845422379443353,RETURN,2.845019841904206,,,,
,1,,,,0.7059271055373845,0.7059271055518656,1.9592460535733331,1.124907555350245,1.4326872316930142,103,0,103,"[0.006922782005161241, 3.7949145169571227e-06, -1.7277848353969887e-09]",RECOVERY_TAKEOVER,0,"[0.0069227819330990314, 3.7949146189930616e-06, -1.7277848041175048e-09]",0.1845422379443353,RETURN,2.8313793351007166,,,,
,1,,,,-0.7114140546834803,-0.7114140545847948,1.9651682548749716,1.1207436215833078,1.4342925721211652,104,0,104,"[-0.0008156562004053208, -9.764942651264907e-06, -1.1214329068535357e-09]",RECOVERY_TAKEOVER,0,"[-0.0008156562107615173, -9.764942660694942e-06, -1.1214329465047967e-09]",0.1845422379443353,RETURN,2.8177455766222663,,,,
,1,,,,-0.7024030359995678,-0.7024030360153802,1.9709439536645723,1.1166981899553563,1.435891809263003,105,0,105,"[-0.006509474224508348, -1.9408639249725532e-05, -6.278751011173144e-10]",RECOVERY_TAKEOVER,0,"[-0.006509474013000727, -1.940863876370713e-05, -6.278750852573012e-10]",0.1845422379443353,RETURN,2.8041165833739345,,,,
,1,,,,-0.699404884555945,-0.6994048845849316,1.9763802126499188,1.112904610750909,1.4374966618131402,106,0,106,"[-0.010462520593364177, -2.576862916261229e-05, -2.375274669014321e-10]",RECOVERY_TAKEOVER,0,"[-0.010462520644068718, -2.5768629711819813e-05, -2.3752746991512197e-10]",0.1845422379443353,RETURN,2.7904820980930665,,,,
,1,,,,-0.6967660374495748,-0.69676603742965,1.9813478358214451,1.1094501282761724,1.4391053631885904,107,0,107,"[-0.012969274082582935, -2.9444276531588143e-05, 6.083098464330403e-11]",RECOVERY_TAKEOVER,0,"[-0.012969274073839188, -2.9444276151480153e-05, 6.083098608167248e-11]",0.1845422379443353,RETURN,2.7768450026719624,,,,
,1,,,,-0.6931018934158161,-0.6931018934223324,1.9844560735720338,1.1072927415311673,1.440716475445094,108,0,108,"[-0.08000000016681315, -3.098648452341314e-05, 2.791829096428964e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -3.0986484489403665e-05, 2.7918289902117976e-10]",0.1845422379443353,RETURN,2.7632075352896663,,,,
,1,,,,-0.6916443438547134,-0.6916443438611941,1.9843643113661693,1.1073508814481001,1.4423883498760932,109,0,109,"[-0.0800000000577176, -3.0888259056456055e-05, 4.295959575721689e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -3.088825906161219e-05, 4.295959699085472e-10]",0.1845422379443353,RETURN,2.749505673678509,,,,
,1,,,,-0.6916790838991678,-0.6916790839053586,1.9810725491934047,1.1096249733520234,1.4440601882724855,110,0,110,"[-0.07999999997467773, -2.9580041848616008e-05, 5.237178024582257e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -2.958004188258201e-05, 5.23717791356404e-10]",0.1845422379443353,RETURN,2.735819854299368,,,,
,1,,,,-0.6932087106782175,-0.693208710683962,1.974580787045073,1.1141297622155402,1.4457319916377496,111,0,111,"[-0.07999999991424109, -2.742875944086446e-05, 5.724194487296942e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -2.7428759494796395e-05, 5.724194451772746e-10]",0.1845422379443353,RETURN,2.722133158507909,,,,
,1,,,,-0.696208467584715,-0.6962084675899216,1.9648890249145101,1.120893883581546,1.4474037612071968,112,0,112,"[-0.0799999998729485, -2.4739660081467717e-05, 5.855617261116932e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -2.4739660148043185e-05, 5.855617102312749e-10]",0.1845422379443353,RETURN,2.708430502428518,,,,
,1,,,,-0.7006270259800964,-0.7006270259912071,1.9519972627969124,1.1299590238077777,1.44907549839267,113,0,113,"[-0.07999999984747397, -2.1760140152294425e-05, 5.718644694438422e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -2.1760140953119844e-05, 5.718644446872645e-10]",0.1845422379443353,RETURN,2.6947118842191307,,,,
,1,,,,-0.7063880613111078,-0.7063880613177013,1.935905500689008,1.1413787043829522,1.4507472047332493,114,0,114,"[-0.07999999983472383, -1.868488979869467e-05, 5.388540725349498e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -1.8684890164877288e-05, 5.388540724737823e-10]",0.1845422379443353,RETURN,2.6809773018028547,,,,
,1,,,,-0.7133925822522554,-0.7133925822626248,1.9166137385886777,1.1552167411046577,1.4524188818499595,115,0,115,"[-0.07999999983190001, -1.566180894509978e-05, 4.928721342608225e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -1.566180981171783e-05, 4.928721319963358e-10]",0.1845422379443353,RETURN,2.667226752962747,,,,
,1,,,,-0.7215219473246667,-0.7215219473259873,1.8941219764945967,1.171545443108238,1.4540905314059374,116,0,116,"[-0.07999999983653439, -1.2798256755586542e-05, 4.3913075561237263e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -1.2798256648238748e-05, 4.3913075953305736e-10]",0.1845422379443353,RETURN,2.6534602354205954,,,,
,1,,,,-0.7306414735694762,-0.7306414735694973,1.8684302144059395,1.190443628166435,1.4557621550724131,117,0,117,"[-0.07999999984650229, -1.0167297865054673e-05, 3.8179698453584717e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -1.0167297659791075e-05, 3.8179698291784803e-10]",0.1845422379443353,RETURN,2.6396777469005204,,,,
,1,,,,-0.7406045082155872,-0.7406045082168143,1.8395384523221536,1.2119945383447563,1.4574337545005425,118,0,118,"[-0.07999999986001902, -7.813696371489442e-06, 3.2409802513877717e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -7.81369635660667e-06, 3.2409802619426387e-10]",0.1845422379443353,RETURN,2.625879285178622,,,,
,1,,,,-0.7512568010243501,-0.7512568010254825,1.8074466902428121,1.2362837431013969,1.4591053312988453,119,0,119,"[-0.07999999987562015, -5.75948341136251e-06, 2.6843684532484594e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -5.759483428846579e-06, 2.6843685607680356e-10]",0.1845422379443353,RETURN,2.6120648481201574,,,,
,1,,,,-0.7624409876922718,-0.7624409876947532,1.772154928167521,1.2633971146723406,1.4607768870158702,120,0,120,"[-0.07999999989213984, -4.008986484468636e-06, 2.1651005324936157e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -4.008986707049189e-06, 2.1651005988054806e-10]",0.1845422379443353,RETURN,2.5982344334793086,,,,
,1,,,,-0.7740009791106714,-0.7740009791108259,1.7336631660958737,1.2934189529801812,1.4624484231274164,121,0,121,"[-0.07999999990867919, -2.55325929911224e-06, 1.6942385461188748e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -2.5532592644594843e-06, 1.6942384994944604e-10]",0.1845422379443353,RETURN,2.584388037292135,,,,
,1,,,,-0.7857860519533664,-0.7857860519532706,1.6919714040274376,1.3264303248435747,1.4641199410282661,122,0,122,"[-0.07999999992457099, -1.3738908100535109e-06, 1.278030770365022e-10]",RECOVERY_TAKEOVER,0,"[-0.07999999821186066, -1.3738907682636636e-06, 1.2780307367954435e-10]",0.1845422379443353,RETURN,2.570525658513932,,,,
,1,,,,-0.7976662899533828,-0.7976662899532175,1.648325522992133,1.361499348914111,1.4657914420270202,123,0,123,"[-0.017705948420392865, -4.462024957180094e-07, 9.189153901917186e-11]",RECOVERY_TAKEOVER,0,"[-0.017705949023365974, -4.462025060547603e-07, 9.189153604705069e-11]",0.1845422379443353,RETURN,2.556647296127228,,,,
,1,,,,0.5877328769350525,0.5877328769454202,1.604325522989498,1.3973420354835078,1.4674067197918403,124,0,124,"[4.729006630732613e-11, 2.5813495679158064e-07, 6.164130198213501e-11]",RECOVERY_TAKEOVER,0,"[4.729006769510491e-11, 2.581349463071092e-07, 6.164130317287686e-11]",0.1845422379443353,RETURN,2.542815243199073,,,,
,1,,,,0.5725510321894686,0.572551032188345,1.5603255229887056,1.433639082298265,1.469004591075565,125,0,125,"[3.551078320285228e-11, 7.690192732738549e-07, 3.679058749626271e-11]",RECOVERY_TAKEOVER,0,"[3.55107818150735e-11, 7.690192660447792e-07, 3.67905879372632e-11]",0.1845422379443353,RETURN,2.52899736897368,,,,
