candidate_action,certificate_valid,condition_number,cos_candidate_goal,cos_center_goal,cos_exec_goal,cos_kappa_goal,distance_to_station,distance_to_task,energy_margin,environment_step,episode_id,episode_step,executed_action,fallback_reason,generator_available,kappa_action,minimum_distance_to_task_so_far,mission_phase,position,recovery_energy_required,sigma_min,velocity,zonotope_G,zonotope_center,zonotope_volume
,1,,,,0.07944561016686105,0.07944560737780787,2.3859901928314198,2.683217376649354,26.025303989859545,328,1,119,"[-0.08000000882649959, -0.013095028986533213, 5.7745698894750836e-09]",RECOVERY_TAKEOVER,0,"[-0.08000000566244125, -0.013095028698444366, 5.774569711292088e-09]",1.4951306805023863,RETURN,"[2.78559998701666, 0.5431497651653516, 1.0000000436845988]",2.5424865304663213,,"[-0.04799996239050429, 0.013783796903902525, -3.996481710293236e-08]",,,
,1,,,,0.08470043957255827,0.08470043591472803,2.3748389309732287,2.678147639377168,26.027098951095343,329,1,120,"[-0.08000000924031886, -0.012447080830815117, 1.2266145116906973e-08]",RECOVERY_TAKEOVER,0,"[-0.08000000566244125, -0.012447080574929714, 1.2266145432704434e-08]",1.4951306805023863,RETURN,"[2.774399994353753, 0.5456575829295158, 1.0000000359369583]",2.5286365949448792,,"[-0.06399996423856806, 0.011294380737739501, -3.7511588079550965e-08]",,,
,1,,,,0.09277717550884643,0.09277716639010372,2.360481743709834,2.672851027375495,26.02889313012079,330,1,121,"[-0.0800000091769329, -0.011469715962351083, 1.6579265013305148e-08]",RECOVERY_TAKEOVER,0,"[-0.08000000566244125, -0.01146971620619297, 1.6579264183747e-08]",1.4951306805023863,RETURN,"[2.7600000013225006, 0.5476870647578167, 1.0000000287662258]",2.5147740771888754,,"[-0.07999996607395464, 0.009000437545269285, -3.4195735076889934e-08]",,,
,1,,,,0.10217711215617956,0.10217711196783516,2.3429183625175227,2.6673348144617774,26.03068621363941,331,1,122,"[-0.08000000876294963, -0.010287677321193652, 1.9107803261845996e-08]",RECOVERY_TAKEOVER,0,"[-0.08000000566244125, -0.010287676937878132, 1.9107803339579732e-08]",1.4951306805023863,RETURN,"[2.7424000079324506, 0.5492813987204467, 1.000000022309235]",2.5008991677319132,,"[-0.09599996782654457, 0.006942902081030555, -3.037417442452074e-08]",,,
,1,,,,0.11168148029371183,0.11168147501817165,2.3221489747641204,2.66161211989828,26.03247800804158,332,1,123,"[-0.08000000810608425, -0.009001461633889409, 2.0214609290456767e-08]",RECOVERY_TAKEOVER,0,"[-0.08000000566244125, -0.009001461789011955, 2.0214608653645882e-08]",1.4951306805023863,RETURN,"[2.72160001420502, 0.550489949903975, 1.0000000166386922]",2.4870118670542225,,"[-0.11199996944776143, 0.005142609754252673, -2.6331252566429385e-08]",,,
,1,,,,0.12032518497296672,0.12032518249611748,2.2981740976288982,2.6557054259773887,26.034268416425764,333,1,124,"[-0.08000000729575993, -0.007689603559928737, 2.0225061391192003e-08]",RECOVERY_TAKEOVER,0,"[-0.08000000566244125, -0.007689603604376316, 2.0225060737288914e-08]",1.4951306805023863,RETURN,"[2.6976000201695522, 0.551364679783627, 1.000000011776943]",2.4731120347421487,,"[-0.12799997090691342, 0.0036046890422669255, -2.2286240288190985e-08]",,,
,1,,,,0.12737085102559065,0.12737084802294338,2.2709944623626863,2.6496493308067395,26.036057417914794,334,1,125,"[-0.08000000640428974, -0.006411244442800671, 1.9423793427084837e-08]",RECOVERY_TAKEOVER,0,"[-0.08000000566244125, -0.006411244627088308, 1.9423794128670124e-08]",1.4951306805023863,RETURN,"[2.6704000258600837, 0.5519573927032244, 1.0000000077081708]",2.459199431516414,,"[-0.14399997218777139, 0.0023224401537067915, -1.8401481602774018e-08]",,,
,1,,,,0.13228129302750005,0.13228129304003086,2.2406109172480475,2.6434926401924796,26.037845049342636,335,1,126,"[-0.08000000548843036, -0.005208808918413878, 1.8053903475544552e-08]",RECOVERY_TAKEOVER,0,"[-0.08000000566244125, -0.005208808928728104, 1.805390326126144e-08]",1.4951306805023863,RETURN,"[2.640000031312761, 0.5523177045555975, 1.0000000043889525]",2.44527375430126,,"[-0.15999997328545745, 0.001280678370024016, -1.4790700907665108e-08]",,,
,1,,,,0.13469042406486342,0.1346904237968775,2.2070243524413544,2.6372998958085576,26.039631389340357,336,1,127,"[-0.08000000459115747, -0.004110654273631055, 1.6318028735991563e-08]",RECOVERY_TAKEOVER,0,"[-0.08000000566244125, -0.004110654350370169, 1.631802959423112e-08]",1.4951306805023863,RETURN,"[2.606400036563846, 0.5524916271441297, 1.0000000017571729]",2.4313346647402234,,"[-0.17599997420368896, 0.00045854751529780476, -1.1527095160466795e-08]",,,
,1,,,,0.1343738291327956,0.13437383096218822,2.1702356464099295,2.631152426576221,26.041416544794906,337,1,128,"[-0.08000000374352888, -0.003133593665546576, 1.438076037298497e-08]",RECOVERY_TAKEOVER,0,"[-0.08000000566244125, -0.0031335935927927494, 1.4380760582355379e-08]",1.4951306805023863,RETURN,"[2.5696000416482376, 0.5525206647738784, 0.9999999997393689]",2.4173818117210164,,"[-0.19199997495239474, -0.00016817121781151042, -8.6509430858698e-09]",,,
,1,,,,0.13122059968183816,0.13122060044827152,2.1302456316461957,2.6251489976951468,26.043200639597263,338,1,129,"[-0.08000000296654254, -0.0022852250689422418, 1.2371951392497413e-08]",RECOVERY_TAKEOVER,0,"[-0.08000000566244125, -0.00228522508405149, 1.237195146330805e-08]",1.4951306805023863,RETURN,"[2.5296000465984276, 0.5524413260289373, 0.9999999982566193]",2.403414848565404,,"[-0.20799997554570324, -0.0006252162315999588, -6.176552807370318e-09]",,,
,1,,,,0.10578130513205458,0.10578130388330667,2.0878548230146348,2.61950897881217,26.044983805558488,339,1,130,"[-0.04000012260264914, -0.001566023304697265, 1.0390554592374371e-08]",RECOVERY_TAKEOVER,0,"[-0.04000012204051018, -0.0015660233329981565, 1.0390554194827928e-08]",1.4951306805023863,RETURN,"[2.487200049037234, 0.5522849623165232, 0.9999999972291199]",2.3894331092266285,,"[-0.21600000006623307, -0.0009384208925394118, -4.098441888895443e-09]",,,
,1,,,,-0.9916799213903121,-0.9916799213903045,2.044663371614348,2.614504829211035,26.04673097535376,340,1,131,"[-1.6687073611798552e-09, -0.0009711730669680215, 8.508698725391462e-09]",RECOVERY_TAKEOVER,0,"[-1.668707394486546e-09, -0.000971173052676022, 8.508698634557277e-09]",1.4951306805023863,RETURN,"[2.4440000489906133, 0.552077854676676, 0.9999999965796055]",2.375475711771168,,"[-0.21600000039997455, -0.0011326555059330162, -2.39670214381715e-09]",,,
,1,,,,-0.9936571645014792,-0.993657164501495,2.001471552324337,2.6102353064859534,26.0484390767717,341,1,132,"[-1.154848805473563e-09, -0.0004921369683697607, 6.7757775245121235e-09]",RECOVERY_TAKEOVER,0,"[-1.154848772166872e-09, -0.000492136983666569, 6.775777716683251e-09]",1.4951306805023863,RETURN,"[2.4008000488875214, 0.551841480836122, 0.9999999962357806]",2.3615506709849923,,"[-0.21600000063094432, -0.0012310828996069682, -1.0415466389147253e-09]",,,
,1,,,,-0.9953727012627214,-0.9953727012626823,1.9582798009211084,2.606687018379921,26.050146629544784,342,1,133,"[-7.28399368599142e-10, -0.00011796477667214509, 5.222384675122591e-09]",RECOVERY_TAKEOVER,0,"[-7.283993963547175e-10, -0.00011796477338066325, 5.222384746872422e-09]",1.4951306805023863,RETURN,"[2.3576000487467645, 0.551592904960667, 0.9999999961319189]",2.347625985311406,,"[-0.2160000007766242, -0.0012546758549413972, 2.9302961097929488e-12]",,,
,1,,,,0.9968237700758488,0.9968237700758562,1.9150884783624638,2.603849827477986,26.051853742395885,343,1,134,"[-3.836907902510234e-10, 0.00016364123625095946, 3.863978663108856e-09]",RECOVERY_TAKEOVER,0,"[-3.836908013532536e-10, 0.0001636412343941629, 3.863978470519669e-09]",1.4951306805023863,RETURN,"[2.314400048583766, 0.5513452426144038, 0.9999999962097846]",2.333701641361818,,"[-0.21600000085336238, -0.0012219476076912052, 7.757260287315642e-10]",,,
,1,,,,0.9980048698802386,0.9980048698802383,1.8718978779502844,2.6017164014044343,26.05356083900358,344,1,135,"[-1.1325884674562303e-10, 0.0003654840363639684, 2.7041989235616863e-09]",RECOVERY_TAKEOVER,0,"[-1.1325884674562303e-10, 0.0003654840402305126, 2.704198864833529e-09]",1.4951306805023863,RETURN,"[2.271200048410828, 0.5511081627735928, 0.9999999964190138]",2.319777290050708,,"[-0.21600000087601415, -0.0011488508004184115, 1.3165658134439014e-09]",,,
,1,,,,0.998914337344623,0.9989143373446234,1.8287082340613352,2.60028174078046,26.05526807924524,345,1,136,"[9.139129453217261e-11, 0.0005002283469930626, 1.7377940354349334e-09]",RECOVERY_TAKEOVER,0,"[9.139129730773021e-11, 0.0005002283724024892, 1.7377940197960129e-09]",1.4951306805023863,RETURN,"[2.2280000482374533, 0.550888397180449, 0.9999999967170828]",2.3058528277262336,,"[-0.21600000085773588, -0.001048805131019799, 1.6641246205308882e-09]",,,
,1,,,,0.9995499833286206,0.9995499833286209,1.7855197314766877,2.59954270960247,26.05697539959252,346,1,137,"[2.3917636760018005e-10, 0.0005799300029787443, 9.531426915977714e-10]",RECOVERY_TAKEOVER,0,"[2.3917637315129525e-10, 0.0005799300270155072, 9.531426758968564e-10]",1.4951306805023863,RETURN,"[2.1848000480706897, 0.5506902347543047, 0.9999999970689706]",2.2919283582757335,,"[-0.21600000080990062, -0.0009328191304240501, 1.8547531588504425e-09]",,,
,1,,,,0.9999103828856881,0.999910382885688,1.74233251466441,2.5994975865651484,26.05868274839272,347,1,138,"[3.389704905654156e-10, 0.0006157120282890395, 3.343749967824952e-10]",RECOVERY_TAKEOVER,0,"[3.389704905654156e-10, 0.000615712022408843, 3.3437499991073594e-10]",1.4951306805023863,RETURN,"[2.141600047915489, 0.5505159851687856, 0.9999999974466087]",2.2780039603315627,,"[-0.2160000007421065, -0.0008096767247662422, 1.9216281582069415e-09]",,,
,1,,,,0.9999947811823454,0.9999947811823454,1.6991466966212538,2.6001456504899605,26.060390084921902,348,1,139,"[3.992594865831478e-10, 0.0006175622458871457, -1.3688814529535666e-10]",RECOVERY_TAKEOVER,0,"[3.992594865831478e-10, 0.0006175622693262994, -1.3688813971235447e-10]",1.4951306805023863,RETURN,"[2.0984000477750526, 0.5503664010687501, 0.9999999978281966]",2.264079690601483,,"[-0.2160000006622546, -0.000686164275588813, 1.89425052914787e-09]",,,
,1,,,,0.9998030824145843,0.9998030824145846,1.6559623670633483,2.6014868084527216,26.06209737824689,349,1,140,"[4.2790292975602987e-10, 0.0005942289170742607, -4.80147337023817e-10]",RECOVERY_TAKEOVER,0,"[4.2790293530714507e-10, 0.0005942289135418832, -4.801473107995946e-10]",1.4951306805023863,RETURN,"[2.0552000476511596, 0.5502410527919738, 0.9999999981974437]",2.2501555872157244,,"[-0.216000000576674, -0.0005673184921739609, 1.7982210617431067e-09]",,,
,1,,,,0.9993358462500337,0.9993358462500331,1.6127795998844807,2.6035212714195124,26.063804605990526,350,1,141,"[4.319829882692971e-10, 0.000553193097069817, -7.149531600157846e-10]",RECOVERY_TAKEOVER,0,"[4.319829771670669e-10, 0.0005531930946744978, -7.149531522365749e-10]",1.4951306805023863,RETURN,"[2.0120000475444644, 0.5501386529554804, 0.9999999985427888]",2.2362316729521483,,"[-0.21600000049027743, -0.0004566798727599975, 1.6552304297399499e-09]",,,
,1,,,,0.9985942848674362,0.998594284867435,1.5695984598860728,2.6062492791569847,26.065511753073906,351,1,142,"[4.1772286740737737e-10, 0.0005006988663836736, -8.601113610728463e-10]",RECOVERY_TAKEOVER,0,"[4.1772285630514716e-10, 0.0005006988649256527, -8.601113710149377e-10]",1.4951306805023863,RETURN,"[1.9688000474547633, 0.550057330958256, 0.9999999988566326]",2.222307958241876,,"[-0.21600000040673287, -0.0003565400994832628, 1.4832081575253806e-09]",,,
,1,,,,0.9975802583284715,0.9975802583284684,1.5264190088374232,2.6096708738198076,26.067218810491127,352,1,143,"[3.904616185934628e-10, 0.0004418251810205713, -9.331240197778217e-10]",RECOVERY_TAKEOVER,0,"[3.904616074912326e-10, 0.00044182519195601344, -9.331240224952353e-10]",1.4951306805023863,RETURN,"[1.925600047381226, 0.5499948594419798, 0.9999999991346117]",2.20838444389194,,"[-0.21600000032864056, -0.0002681750632791485, 1.2965833535698161e-09]",,,
,1,,,,0.9962962669934842,0.9962962669934882,1.4832413109585327,2.6137857198613204,26.068925774156533,353,1,144,"[3.546697824319267e-10, 0.0003805856466110636, -9.498283784356102e-10]",RECOVERY_TAKEOVER,0,"[3.5466979353415695e-10, 0.0003805856395047158, -9.49828327101443e-10]",1.4951306805023863,RETURN,"[1.8824000473225913, 0.5499488361422561, 0.9999999993749318]",2.194461123489335,,"[-0.2160000002577066, -0.0001920579339569358, 1.106617677882694e-09]",,,
,1,,,,0.9947454401605486,0.9947454401605548,1.4400654379390367,2.6185929666837517,26.070632643851454,354,1,145,"[3.139971227472671e-10, 0.00032004496528366226, -9.241965296293276e-10]",RECOVERY_TAKEOVER,0,"[3.1399713384949735e-10, 0.0003200449573341757, -9.241965526207707e-10]",1.4951306805023863,RETURN,"[1.8392000472773298, 0.5499168254547704, 0.9999999995777714]",2.180537985472881,,"[-0.21600000019490717, -0.00012804894090020336, 9.217783719568285e-10]",,,
,1,,,,0.9929315204562024,0.9929315204561968,1.3968914736216984,2.624091149660437,26.07233942228647,355,1,146,"[2.71339489765765e-10, 0.0002624430624899431, -8.682611353112739e-10]",RECOVERY_TAKEOVER,0,"[2.713394786635348e-10, 0.00026244306354783475, -8.682611296606524e-10]",1.4951306805023863,RETURN,"[1.7960000472437752, 0.5498964645278401, 0.9999999997447618]",2.1666150148761387,,"[-0.21600000014063928, -7.556032840221475e-05, 7.481261448945736e-10]",,,
,1,,,,0.16722191647193205,0.16722191677939696,1.3538474306154793,2.6302587985710497,26.07404611428672,356,1,147,"[0.006399952953119836, 0.00020931993192301087, -7.921384389148263e-10]",RECOVERY_TAKEOVER,0,"[0.006399952806532383, 0.0002093199291266501, -7.921384659326236e-10]",1.4951306805023863,RETURN,"[1.7529280462747097, 0.5498855388607982, 0.9999999998785443]",2.152692194756956,,"[-0.2147200095500153, -3.369634201761258e-05, 5.896984571116084e-10]",,,
,1,,,,0.1543133551766549,0.15431335522708414,1.311886322375036,2.6369279851000766,26.07575908509425,357,1,148,"[0.04767996709531174, 0.00016163601802654, -7.041221055975186e-10]",RECOVERY_TAKEOVER,0,"[0.04767996817827225, 0.00016163602413143963, -7.04122093964088e-10]",1.4951306805023863,RETURN,"[1.7109376437066128, 0.5498820323127551, 0.9999999999824015]",2.1387631073849924,,"[-0.20518401613095294, -1.3691384123045805e-06, 4.488740359921046e-10]",,,
,1,,,,0.16805392996360663,0.16805393002540145,1.2724054604561605,2.643791649860089,26.07751103041077,358,1,149,"[0.07631997887672123, 0.00011988448102215065, -6.108251721587057e-10]",RECOVERY_TAKEOVER,0,"[0.07631997764110565, 0.00011988448386546224, -6.108251682235277e-10]",1.4951306805023863,RETURN,"[1.6714272400579568, 0.5498841561746931, 1.0000000000599598]",2.1247941349566046,,"[-0.1899200203556087, 2.260775779212555e-05, 3.2670900156036346e-10]",,,
,1,,,,0.1820525027681526,0.18205250280025823,1.2360505017764243,2.650613249905817,26.079287998786334,359,1,150,"[0.08000000011701784, 8.419296439796249e-05, -5.173524170754397e-10]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 8.41929650050588e-05, -5.173524386670181e-10]",1.4951306805023863,RETURN,"[1.6350432359891756, 0.5498903615855395, 1.0000000001149545]",2.1108061564417713,,"[-0.17392002033220513, 3.944635067171805e-05, 2.2323851814527554e-10]",,,
,1,,,,0.19494551254811215,0.1949455125434725,1.2028946576518365,2.6572507876192417,26.08106801385512,360,1,151,"[0.08000000008731552, 5.441352352013919e-05, -4.274884157745188e-10]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 5.441352186608128e-05, -4.2748840578532565e-10]",1.4951306805023863,RETURN,"[1.6018592319244807, 0.5498993391261443, 1.0000000001510523]",2.096829798737438,,"[-0.15792002031474203, 5.032905537574589e-05, 1.3774083499037178e-10]",,,
,1,,,,0.2066505261326885,0.20665052615206808,1.172937576630113,2.6635870952088574,26.08284797814394,361,1,152,"[0.08000000006184335, 3.0200196329695945e-05, -3.4388945078031584e-10]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 3.0200197215890512e-05, -3.4388944469831983e-10]",1.4951306805023863,RETURN,"[1.571875227862769, 0.549910008941146, 1.0000000001717226]",2.0828694749787386,,"[-0.14192002030237336, 5.636909464168508e-05, 6.89629448343086e-11]",,,
,1,,,,0.21718257146496317,0.21718257147251382,1.1461788985220134,2.6695173368231346,26.084627898510888,362,1,153,"[0.0800000000405202, 1.1074326355740635e-05, -2.682707588789035e-10]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, 1.1074326721427497e-05, -2.6827076671231964e-10]",1.4951306805023863,RETURN,"[1.545091223803105, 0.5499215042466014, 1.0000000001801497]",2.068925184261361,,"[-0.12592002029426932, 5.858395991283321e-05, 1.5308793058527892e-11]",,,
,1,,,,0.22655567941899257,0.22655567941893598,1.122618262575768,2.67494874645617,26.086407781256497,363,1,154,"[0.08000000002311987, -3.521790479277968e-06, -2.015819832389253e-10]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, -3.5217904041928705e-06, -2.015819872136504e-10]",1.4951306805023863,RETURN,"[1.5215072197447135, 0.5499331506027743, 1.0000000001791798]",2.0549969251261557,,"[-0.10992002028964534, 5.787960181697762e-05, -2.5007603589257172e-11]",,,
,1,,,,0.2347827572006044,0.23478275719377947,1.1022553168389035,2.679800362213463,26.088187639093267,364,1,155,"[0.08000000000931905, -1.4182045317980906e-05, -1.4416913709771367e-10]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, -1.4182045561028644e-05, -1.4416913496351214e-10]",1.4951306805023863,RETURN,"[1.5011232156869707, 0.5499444428822313, 1.0000000001712948]",2.0410846886850993,,"[-0.09392002028778153, 5.504319275338144e-05, -5.3841431008799907e-11]",,,
,1,,,,0.2418754382458578,0.24187543823622365,1.0850897283986174,2.6840027690500805,26.08996749130256,365,1,156,"[0.07999999999873386, -2.1503352086010934e-05, -9.591675274486106e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, -2.1503352400031872e-05, -9.591675370623776e-11]",1.4951306805023863,RETURN,"[1.4839392116293892, 0.5499550214537402, 1.0000000001586082]",2.027188458575686,,"[-0.07792002028803476, 5.0742522336179256e-05, -7.302478155777212e-11]",,,
,1,,,,0.24784391584073465,0.2478439158342743,1.0711211940453569,2.687497860002582,26.091747335548796,366,1,157,"[0.07999999999095112, -2.6060985010806967e-05, -5.6373543473908295e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, -2.6060984964715317e-05, -5.637354472121103e-11]",1.4951306805023863,RETURN,"[1.4699552075716014, 0.5499646487385073, 1.0000000001428757]",2.0133082392654513,,"[-0.06192002028984453, 4.553032533401786e-05, -8.429949025255379e-11]",,,
,1,,,,0.2526967680305239,0.2526967680218305,1.0603494507797004,2.6902386240777467,26.09352717001,367,1,158,"[0.07999999998555403, -2.8391193974836346e-05, -2.4856424908460733e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, -2.8391194064170122e-05, -2.4856424210573103e-11]",1.4951306805023863,RETURN,"[1.4591712035133437, 0.5499731869796946, 1.0000000001255187]",1.9994440340406905,,"[-0.04592002029273372, 3.9852086539050595e-05, -8.927077523424594e-11]",,,
,1,,,,0.2564407813330884,0.2564407813248511,1.0527742855016702,2.6921889673253605,26.095306993342458,368,1,159,"[0.07999999998213775, -2.89799008491769e-05, -5.396212117069385e-13]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, -2.897990088968072e-05, -5.396211906136261e-13]",1.4951306805023863,RETURN,"[1.4515871994544398, 0.5499805777989853, 1.0000000001076537]",1.9855958451567275,,"[-0.02992002029630617, 3.4056106369215215e-05, -8.937869947658732e-11]",,,
,1,,,,0.25908078048625477,0.259080780468578,1.048395543203036,2.693323572185812,26.09708680463396,369,1,160,"[0.07999999998032441, -2.825634790220525e-05, 1.7476515506024236e-11]",RECOVERY_TAKEOVER,0,"[0.07999999821186066, -2.825634874170646e-05, 1.7476515026815242e-11]",1.4951306805023863,RETURN,"[1.4472031953947853, 0.5499868238933012, 1.0000000000901275]",1.9717636739919182,,"[-0.013920020300241288, 2.8404836788774165e-05, -8.588339637538247e-11]",,,
